"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"77","We <U+2764><U+FE0F> our customers.  
.
.
.
Therapist Preferred CBD: Recover. Recharge. Renew.
.
#focus #clarity #cbdoil… https://t.co/HvuCney7H2",FALSE,1,NA,2020-05-19 19:00:35,TRUE,NA,"1262820464390549506",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ThrpstPreferred",0,FALSE,FALSE,NA,NA
"78","#academy of Christ 

#jesus #jesuschrist #christ
#god #holyspirit #holy #spirit 
#bibleverse #bible #scripture… https://t.co/Z8iWlJTylo",FALSE,1,NA,2020-05-19 18:53:10,TRUE,NA,"1262818599271575560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bisethe",0,FALSE,FALSE,NA,NA
"79","RT @ItTakesAForest: You could probably guess that our forests #encourage us to get #active, but #DYK that #exercising outside can actually…",FALSE,0,NA,2020-05-19 18:43:26,FALSE,NA,"1262816149856759808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joec77118640",3,TRUE,FALSE,NA,NA
"80","When doing a Ladybug Music #online class, your child will have a consistent schedule of #active #screentime , which… https://t.co/w4l0THxg9o",FALSE,0,NA,2020-05-19 18:36:38,TRUE,NA,"1262814436450017280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LadybugMusicATX",0,FALSE,FALSE,NA,NA
"81","RT @EuCyclistsFed: <f0><U+009F><U+0092><U+00A1> #COVID is changing the way we interact with others and with our cities. Stay on top on the consequences it has on #cyc…",FALSE,0,NA,2020-05-19 18:33:25,FALSE,NA,"1262813629088497664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nextpolarbears",22,TRUE,FALSE,NA,NA
"82","I really appreciate all the new #Followers that #followed me <f0><U+009F><U+0092><U+00AF> I told y’all I’m true to my word I’m #active and I #Followback",FALSE,0,NA,2020-05-19 18:23:06,FALSE,NA,"1262811029647634432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TWMGKidWiz",0,FALSE,FALSE,NA,NA
"83","We have done 100 Calorie activities.... now for some 300 Calorie options!

Who's ready to get up and moving?!… https://t.co/QIXMiqSTAH",FALSE,0,NA,2020-05-19 18:19:53,TRUE,NA,"1262810223582031874",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","regen_health",0,FALSE,FALSE,NA,NA
"84","RT @cancernurseEU: May 13-19 - Women’s Health Week 

Women Remember: 
Your daily choices determine how your future will unfold. So be #acti…",FALSE,0,NA,2020-05-19 18:15:44,FALSE,NA,"1262809177518485504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XristinaNtola",3,TRUE,FALSE,NA,NA
"85","Congratulations to @ambika2110 from Pennsylvania State University for winning the #active poster session! We are ex… https://t.co/PLLsVORrH8",FALSE,11,NA,2020-05-19 18:07:56,TRUE,NA,"1262807213250416644",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","syschem20",0,FALSE,FALSE,NA,NA
"86","Curry Sweet Potato Bowl <f0><U+009F><U+0098><U+008B>.                 #livegemini #faithandfitness  #over40andfit #veganlife #fitfam… https://t.co/GtUKzVnz6p",FALSE,2,NA,2020-05-19 18:07:53,TRUE,NA,"1262807202718527489",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","_livegemini",0,FALSE,FALSE,"-76.3424","37.0282"
"87","3 ACTIVITIES A DAY CHALLENGE
<U+2705>Tue19May
<U+2705>Day53
<U+2705>Week8
What a beautiful sunny today was. Gorgeous… https://t.co/AY7aYLYJw1",FALSE,0,NA,2020-05-19 17:52:07,TRUE,NA,"1262803234529382400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Missing2Peeps",0,FALSE,FALSE,NA,NA
"88","Our fundamental movement skill this week is hopping and Maddie has the perfect way to practice while having fun.… https://t.co/cIsS8lP89K",FALSE,5,NA,2020-05-19 17:47:44,TRUE,NA,"1262802132895440897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JunInfSAttracta",0,FALSE,FALSE,NA,NA
"89","RT @SOTexas: Tone it up Tuesday 
Orangetheory Fitness 12:00 pm (CT)/ 11:00 am (MT)
Everett King  6:00 pm (CT)/5:00 pm (MT)

Playing Bingo?…",FALSE,0,NA,2020-05-19 17:38:52,FALSE,NA,"1262799898690433025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Flipgrid",2,TRUE,FALSE,NA,NA
"90","@okxyrian Hello #active as always!<f0><U+009F><U+008C><U+009F>",FALSE,0,"okxyrian",2020-05-19 17:37:57,FALSE,"1262798287469342720","1262799668133744645","1190311550449418240","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stxrlight_Plxys",0,FALSE,FALSE,NA,NA
"91","#armchairsforkids #Active Gaiam Kids Balance Ball Chair – Classic Children’s Stability Ball Chair, Alternative Scho… https://t.co/4aqH4NykvL",FALSE,0,NA,2020-05-19 17:36:32,TRUE,NA,"1262799314344046592",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","JaymeBest3",0,FALSE,FALSE,NA,NA
"92","RT @HisenseSA: Get your relax on with family yoga!

Remember to share your family home yoga set up with us. #HeartofHisense #yogawiththekid…",FALSE,0,NA,2020-05-19 17:29:21,FALSE,NA,"1262797505806454785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prabz4lyf",1,TRUE,FALSE,NA,NA
"93","RT @sustrans: Following updated guidance from the UK Government, many people returning to work will be looking for safe ways to travel. For…",FALSE,0,NA,2020-05-19 17:27:44,FALSE,NA,"1262797096366878720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jules51250137",25,TRUE,FALSE,NA,NA
"94","RT @MovetoLiveMore: There is a critical need to promote #healthylifestyle behaviors during #Covid_19.  During the #covidlockdown in Italy,…",FALSE,0,NA,2020-05-19 17:24:14,FALSE,NA,"1262796218389987328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BCstrat",5,TRUE,FALSE,NA,NA
"95","RT @EuCyclistsFed: <f0><U+009F><U+0092><U+00A1> #COVID is changing the way we interact with others and with our cities. Stay on top on the consequences it has on #cyc…",FALSE,0,NA,2020-05-19 17:19:23,FALSE,NA,"1262794997931356160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alex_mellado",22,TRUE,FALSE,NA,NA
"96","RT @ambiandmotiv: Accept compliments and criticism.  A flower needs sun and rain to grow.
#quote #motivation #active #strong #lifestyle #me…",FALSE,0,NA,2020-05-19 17:18:43,FALSE,NA,"1262794828351508486",NA,"<a href=""https://www.forza-blu.com"" rel=""nofollow"">Forzablu KE</a>","ForzaBluKenya",4,TRUE,FALSE,NA,NA
"97","3 ACTIVITIES A DAY CHALLENGE
<U+2705>Mon18May
<U+2705>Day52
<U+2705>Week8
Just realised this hasn’t been issued
#Forgetful
Love TV on a… https://t.co/9EFQ7qP8Nf",FALSE,0,NA,2020-05-19 17:18:37,TRUE,NA,"1262794803349262336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Missing2Peeps",0,FALSE,FALSE,NA,NA
"98","RT @EuCyclistsFed: <f0><U+009F><U+0092><U+00A1> #COVID is changing the way we interact with others and with our cities. Stay on top on the consequences it has on #cyc…",FALSE,0,NA,2020-05-19 17:18:26,FALSE,NA,"1262794759107731456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndreaMariaNM",22,TRUE,FALSE,NA,NA
"99","Can’t wait to get amongst this beautiful dinner.
-
Pork, Sweet Potato Cakes and Broccoli...
-
 #fitnessaddict… https://t.co/21MPwjkwEq",FALSE,0,NA,2020-05-19 17:07:08,TRUE,NA,"1262791915336093697",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","therealalanholl",0,FALSE,FALSE,NA,NA
"100","Win a Samsung Galaxy Watch Active Smartwatch courtesy of @farfromrefuge #giveaway #farfromrefuge #samsung… https://t.co/lszkkSjxVI",FALSE,1,NA,2020-05-19 17:06:59,TRUE,NA,"1262791875548848138",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","josevirgel123",0,FALSE,FALSE,NA,NA
"101","Check out Osteo Bi-Flex Joint Health Triple Strength 120 Coated Tablets Gluten-Free 03/20  https://t.co/TsbXHqlujy… https://t.co/OwOWQib6tt",FALSE,0,NA,2020-05-19 17:06:07,TRUE,NA,"1262791659684876291",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","itsme29a",0,FALSE,FALSE,NA,NA
"102","With his unique blend of alternative, pop and hip-hop styles, Arrested Youth has slid into fans' hearts with his re… https://t.co/H616TasjvS",FALSE,0,NA,2020-05-19 17:00:37,TRUE,NA,"1262790272288776193",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","LockedINMag",0,FALSE,FALSE,NA,NA
"103","RT @sustrans: Following updated guidance from the UK Government, many people returning to work will be looking for safe ways to travel. For…",FALSE,0,NA,2020-05-19 16:59:59,FALSE,NA,"1262790112674447360",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","allanjski",25,TRUE,FALSE,NA,NA
"104","RT @Kalaburgivarthe: #Covid-19Pandemic

Kalaburagi Dist Media Bulletin @5Pm on May-18

Today 10 more positive found with 2 Cured &amp; Recovere…",FALSE,0,NA,2020-05-19 16:57:00,FALSE,NA,"1262789364809175042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arunkumarrpb",5,TRUE,FALSE,NA,NA
"105","RT @SpecialRio: Orangetheory Fitness 12:00 pm (CT)/ 11:00 am (MT)
Everett King  6:00 pm (CT)/5:00 pm (MT)
Playing Bingo? Download your Bing…",FALSE,0,NA,2020-05-19 16:54:16,FALSE,NA,"1262788677345906688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trinitylou5",1,TRUE,FALSE,NA,NA
"106","Stay #active #RULockedIN https://t.co/Y1DPHweFcS",FALSE,0,NA,2020-05-19 16:53:56,FALSE,NA,"1262788592625213444",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","my4oh7com",0,FALSE,FALSE,NA,NA
"107","RT @ambiandmotiv: Accept compliments and criticism.  A flower needs sun and rain to grow.
#quote #motivation #active #strong #lifestyle #me…",FALSE,0,NA,2020-05-19 16:52:18,FALSE,NA,"1262788179817566208",NA,"<a href=""https://github.com/DzianisH/RetweetBot"" rel=""nofollow"">YogaCredo</a>","YogaCredo",4,TRUE,FALSE,NA,NA
"108","RT @runwithandy: <f0><U+009F><U+00A4><U+0098>A nice afternoon run at northala fields!<f0><U+009F><U+008F><U+0083><U+200D><U+2642><U+FE0F><f0><U+009F><U+008F><U+009C><f0><U+009F><U+008C><U+0084> #tuesdaythoughts #northolt #may #runwithandy #runthroughuk #runtogether #q…",FALSE,0,NA,2020-05-19 16:42:37,FALSE,NA,"1262785743228895232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","runregardless",2,TRUE,FALSE,NA,NA
"109","RT @runwithandy: <f0><U+009F><U+00A4><U+0098>A nice afternoon run at northala fields!<f0><U+009F><U+008F><U+0083><U+200D><U+2642><U+FE0F><f0><U+009F><U+008F><U+009C><f0><U+009F><U+008C><U+0084> #tuesdaythoughts #northolt #may #runwithandy #runthroughuk #runtogether #q…",FALSE,0,NA,2020-05-19 16:42:16,FALSE,NA,"1262785658122354690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andyraju",2,TRUE,FALSE,NA,NA
"110","RT @runwithandy: <f0><U+009F><U+00A4><U+0099>A nice afternoon run up and down those hills at Northala! <f0><U+009F><U+008F><U+0083><U+200D><U+2642><U+FE0F><f0><U+009F><U+008C><U+00B1><f0><U+009F><U+009B><U+00A4><f0><U+009F><U+008C><U+0084> #active #may #exercise #runthroughuk #northolt #covid19…",FALSE,0,NA,2020-05-19 16:42:13,FALSE,NA,"1262785644658667520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andyraju",2,TRUE,FALSE,NA,NA
"111","RT @ambiandmotiv: Accept compliments and criticism.  A flower needs sun and rain to grow.
#quote #motivation #active #strong #lifestyle #me…",FALSE,0,NA,2020-05-19 16:40:44,FALSE,NA,"1262785271361343489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maya_elkhoury",4,TRUE,FALSE,NA,NA
"112","<f0><U+009F><U+00A4><U+0098>A nice afternoon run at northala fields!<f0><U+009F><U+008F><U+0083><U+200D><U+2642><U+FE0F><f0><U+009F><U+008F><U+009C><f0><U+009F><U+008C><U+0084> #tuesdaythoughts #northolt #may #runwithandy #runthroughuk… https://t.co/O8BCPTqThi",FALSE,9,NA,2020-05-19 16:38:57,TRUE,NA,"1262784819991371783",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","runwithandy",2,FALSE,FALSE,NA,NA
"113","Accept compliments and criticism.  A flower needs sun and rain to grow.
#quote #motivation #active #strong… https://t.co/Q0w0n5aY3Q",FALSE,3,NA,2020-05-19 16:38:45,TRUE,NA,"1262784772541210625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ambiandmotiv",4,FALSE,FALSE,NA,NA
"114","RT @GAMONetwork: #exergames integrate physical &amp; cognitive functions hence their promise for supporting both in #OlderAdults. This study ex…",FALSE,0,NA,2020-05-19 16:35:27,FALSE,NA,"1262783940550709248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cindycforbes",1,TRUE,FALSE,NA,NA
"115","The new domain name activefluid .com has been listed for sale at https://t.co/XvOAtXCrKl , buy it before its gone!… https://t.co/i2H65A06je",FALSE,0,NA,2020-05-19 16:31:16,TRUE,NA,"1262782886924648448",NA,"<a href=""https://perfectdomain.com"" rel=""nofollow"">perfectdomain-com</a>","perfectdomain1",0,FALSE,FALSE,NA,NA
"116","Don't forget to MOVE today - we all need some recess time!   #getoutsidego #getoutside  #outdoorplay #activeplay… https://t.co/7NnvzFO5Sw",FALSE,0,NA,2020-05-19 16:30:11,TRUE,NA,"1262782615515529223",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","toysmithtoys",0,FALSE,FALSE,NA,NA
"117","Orangetheory Fitness 12:00 pm (CT)/ 11:00 am (MT)
Everett King  6:00 pm (CT)/5:00 pm (MT)
Playing Bingo? Download y… https://t.co/su36N0KigH",FALSE,2,NA,2020-05-19 16:30:05,TRUE,NA,"1262782590987251714",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpecialRio",1,FALSE,FALSE,NA,NA
"118","RT @Kalaburgivarthe: #Covid-19Pandemic

Kalaburagi Dist Media Bulletin @5Pm on May-19

#Total Positive-127
#Cured &amp; Discharged-55
#Active C…",FALSE,0,NA,2020-05-19 16:24:43,FALSE,NA,"1262781241230680066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhateebRiyaz",2,TRUE,FALSE,NA,NA
"119","RT @sustrans: Following updated guidance from the UK Government, many people returning to work will be looking for safe ways to travel. For…",FALSE,0,NA,2020-05-19 16:21:51,FALSE,NA,"1262780519122690048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PGCommunity",25,TRUE,FALSE,NA,NA
"120","RT @Rajan1990Sunam: my new logo design.
#need #logo please contact her.
https://t.co/1bA8rpGyfp 
https://t.co/p6YjLwZqKY    
#active #adven…",FALSE,0,NA,2020-05-19 16:21:49,FALSE,NA,"1262780511640002561",NA,"<a href=""http://www.wildlingtravels.in/"" rel=""nofollow"">WIldling Travels</a>","WildlingTravels",1,TRUE,FALSE,NA,NA
"121","If you can't fight for what you want, don't cry for what you lost.
#quote #motivation #active #strong #lifestyle… https://t.co/c5oUUKIGfx",FALSE,2,NA,2020-05-19 16:21:45,TRUE,NA,"1262780491901648902",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ambiandmotiv",1,FALSE,FALSE,NA,NA
"122","RT @KnightswoodP: <f0><U+009F><U+008C><U+009F>The scores are in for Day 1. <f0><U+009F><U+008C><U+009F>Well done to everyone for taking part. <f0><U+009F><U+0091><U+008F><f0><U+009F><U+008F><U+00BB>We loved seeing all your photos and videos too! <f0><U+009F><U+008C><U+0088>…",FALSE,0,NA,2020-05-19 16:19:04,FALSE,NA,"1262779815775567872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CaveReading",1,TRUE,FALSE,NA,NA
"123","my new logo design.
#need #logo please contact her.
https://t.co/1bA8rpGyfp 
https://t.co/p6YjLwZqKY    
#active… https://t.co/2OcG9NCg08",FALSE,0,NA,2020-05-19 16:18:38,TRUE,NA,"1262779708694880258",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rajan1990Sunam",1,FALSE,FALSE,NA,NA
"124","RT @MovetoLiveMore: There is a critical need to promote #healthylifestyle behaviors during #Covid_19.  During the #covidlockdown in Italy,…",FALSE,0,NA,2020-05-19 16:15:08,FALSE,NA,"1262778829535350785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","evankirstel",5,TRUE,FALSE,NA,NA
"125","RT @Kalaburgivarthe: #Covid-19Pandemic

Kalaburagi Dist Media Bulletin @5Pm on May-19

#Total Positive-127
#Cured &amp; Discharged-55
#Active C…",FALSE,0,NA,2020-05-19 16:11:51,FALSE,NA,"1262778001449615360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pralhad_glb",2,TRUE,FALSE,NA,NA
"126","RT @EuCyclistsFed: <f0><U+009F><U+0092><U+00A1> #COVID is changing the way we interact with others and with our cities. Stay on top on the consequences it has on #cyc…",FALSE,0,NA,2020-05-19 16:11:41,FALSE,NA,"1262777960345600000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stellenfietsry",22,TRUE,FALSE,NA,NA
"127","#Covid-19Pandemic

Kalaburagi Dist Media Bulletin @5Pm on May-19

#Total Positive-127
#Cured &amp; Discharged-55… https://t.co/hIrNuFtcnd",FALSE,37,NA,2020-05-19 16:11:33,TRUE,NA,"1262777925402755072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalaburgivarthe",2,FALSE,FALSE,NA,NA
"128","Great to be involved in the mental health awareness week 2020 https://t.co/oSZENSbezA #mentalhealth #active… https://t.co/VNIaEriBSJ",FALSE,0,NA,2020-05-19 16:10:45,TRUE,NA,"1262777725468790786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OakActivities",0,FALSE,FALSE,NA,NA
"129","RT @BGC_Moncton: To the amazing person who donated 8 basketballs this morning in an effort to contribute to our online Basketball program a…",FALSE,0,NA,2020-05-19 16:02:20,FALSE,NA,"1262775607970148354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LakouasMoncef",2,TRUE,FALSE,NA,NA
"130","RT @SOTexas: Tone it up Tuesday 
Orangetheory Fitness 12:00 pm (CT)/ 11:00 am (MT)
Everett King  6:00 pm (CT)/5:00 pm (MT)

Playing Bingo?…",FALSE,0,NA,2020-05-19 15:56:39,FALSE,NA,"1262774178157154304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChristineMColby",2,TRUE,FALSE,NA,NA
